1,11.8885645576,11.8885645576
2,11.8885645576,12.8488736565
3,11.8885645576,12.5070885961
4,11.8885645576,11.9894175964
5,11.543132497,11.543132497
6,11.0908972101,11.0908972101
7,11.0908972101,11.7646215722
8,11.0908972101,12.9599849143
9,11.0908972101,14.1105893276
10,11.0908972101,14.4846693488
11,11.0908972101,14.2309881233
12,11.0908972101,13.5788402164
13,11.0908972101,13.2210641888
14,11.0908972101,13.8978986455
15,11.0908972101,13.8030204693
16,11.0908972101,14.0075639958
17,11.0908972101,14.0537531026
18,11.0908972101,12.962810828
19,11.0908972101,13.9470980294
20,11.0908972101,14.6280016201
21,11.0908972101,13.7570650385
22,11.0908972101,13.7701694511
23,11.0908972101,13.7614681986
24,11.0908972101,12.4278242251
25,11.0908972101,12.1260389239
26,11.0908972101,11.9387033109
27,11.0908972101,12.267255296
28,11.0908972101,11.4288489602
29,11.0908972101,12.1321645453
30,11.0908972101,12.4681168518
31,11.0908972101,12.3742040605
32,11.0908972101,11.4297913269
33,10.8932345236,10.8932345236
34,10.8932345236,11.416333296
35,10.8932345236,12.4106501856
36,10.8932345236,12.5721308503
37,10.8932345236,12.5122461045
38,10.8932345236,13.4140586076
39,10.8932345236,12.0837493803
40,10.5329007563,10.5329007563
41,10.5329007563,12.089446549
42,10.5329007563,11.6242380853
43,10.5329007563,11.2752435729
44,10.486514915,10.486514915
45,10.1152971951,10.1152971951
46,9.95784305894,9.95784305894
47,9.95784305894,10.9004902048
48,9.95784305894,11.3785618062
49,9.95784305894,10.8064622607
50,9.95784305894,10.670682582
51,9.95784305894,11.1228834729
52,9.95784305894,11.9368621393
53,9.95784305894,12.5042090979
54,9.95784305894,12.8341904406
55,9.95784305894,13.7352260545
56,9.95784305894,14.8936437251
57,9.95784305894,14.8614384091
58,9.95784305894,14.8486414851
59,9.95784305894,14.8486414851
60,9.95784305894,14.9230405861
61,9.95784305894,14.3574382635
62,9.95784305894,13.8246543421
63,9.95784305894,13.1169231999
64,9.95784305894,12.9160943326
65,9.95784305894,13.4601793872
66,9.95784305894,12.7296347184
67,9.95784305894,11.664164956
68,9.95784305894,11.712781273
69,9.95784305894,12.8479867583
70,9.95784305894,12.3256053025
71,9.95784305894,13.9539700444
72,9.95784305894,13.6666147355
73,9.95784305894,12.1529048602
74,9.95784305894,13.5983846217
75,9.95784305894,13.4038921521
76,9.95784305894,14.047061599
77,9.95784305894,13.9972991112
78,9.95784305894,13.8470181755
